facultyName;universityName;facultyCity;availablePlaces;lastEntranceGrade;candidatesPerPlace;annualTax;facultyProgram;facultyType;authorization;specialization;domainOfLicenseOrMaster;facultyDomain;admissionType;budgetPlaces;taxPlaces
Facultatea de Inginerie;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;35;N/A;N/A;3.000 lei;Materiale și Ingineria Fabricării- Materials and manufactoring engineering (în limba engleză);Public;Acreditat;Inginerie mecanică;Ingineria sistemelor și inginerie mecanică;Științe Inginerești;Dosar;25;10
Facultatea de Economie și Administrarea Afacerilor;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;N/A;N/A;3.000 lei;Administrarea și Dezvoltarea Afacerilor în Turism;Public;Acreditat;Economia comerţului, turismului şi serviciilor;Administrarea afacerilor;Științe Economice;Examen;20;30
Facultatea de Economie și Administrarea Afacerilor;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;N/A;N/A;3.000 lei;Contabilitate şi Audit;Public;Acreditat;Contabilitate şi informatică de gestiune;Contabilitate;Științe Economice;Examen;21;29
Facultatea de Economie și Administrarea Afacerilor;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;N/A;N/A;3.000 lei;Marketing şi Comunicare în Afaceri;Public;Acreditat;Marketing;Marketing;Științe Economice;Examen;20;30
Facultatea de Automatică, Calculatoare, Inginerie Electrică şi Electronică;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;46;N/A;N/A;3.000 lei;Tehnologii Informatice Avansate;Public;Acreditat;Automatică şi informatică aplicată;Ingineria sistemelor și inginerie mecanică;Științe Inginerești;Examen;26;20
Facultatea de Ştiinţe și Mediu;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;N/A;N/A;3.000 lei;Matematică Didactică;Public;Acreditat;Matematică;Matematică;Științe Exacte;Examen;21;29
Facultatea Transfrontalieră de Ştiinţe Umaniste, Economice şi Inginereşti;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;N/A;N/A;N/A;3.000 lei;Spaţiul Românesc Între Orient şi Occident;Public;Acreditat;Istorie;Istorie;Științe Umaniste;Dosar;0;0
Facultatea de Istorie, Filosofie şi Teologie;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;45;N/A;N/A;3.000 lei;Spiritualitatea ortodoxă și asistență socială;Public;Acreditat;Teologie asistenţă socială;Teologie;Teologie;Examen;15;30
Facultatea de Arhitectură Navală;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;90;N/A;N/A;3.000 lei;Arhitectură navală (în limba engleză);Public;Acreditat;Arhitectură navală;Arhitectură navală;Științe Inginerești;Dosar;85;5
Facultatea de Ştiinţa şi Ingineria Alimentelor;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;47;N/A;N/A;3.000 lei;Biotehnologia resurselor naturale;Public;Acreditat;Inginerie genetică;Biotehnologii;Științe Agricole;Examen;18;29
Facultatea de Economie și Administrarea Afacerilor;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;N/A;N/A;3.000 lei;Strategii şi Politici Manageriale;Public;Acreditat;Management;Management;Științe Economice;Examen;20;30
Facultatea de Economie și Administrarea Afacerilor;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;N/A;N/A;3.000 lei;Sisteme Informatice pentru Managementul Resurselor;Public;Acreditat;Informatică economică;Informatică economică;Științe Economice;Examen;19;31
Facultatea de Științe Juridice, Sociale și Politice;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;N/A;N/A;3.000 lei;Administrație Publică și Integrare Europeană;Public;Acreditat;Administraţie publică;Ştiinţe administrative;Științe Politice și Comunicare;Examen;28;22
Facultatea de Automatică, Calculatoare, Inginerie Electrică şi Electronică;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;46;N/A;N/A;3.000 lei;Electronică de Putere şi Sisteme Avansate de Conversie;Public;Acreditat;Electronică aplicată;Inginerie electronică, telecomunicații și tehnologii informaționale;Științe Inginerești;Examen;26;20
Facultatea de Educaţie Fizică și Sport;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;N/A;N/A;3.000 lei;Educaţie Fizică Școlară şi Management Sportiv;Public;Acreditat;Educație fizică și sportivă ;Știința sportului și educației fizice;Ştiinţa Sportului şi Educaţiei Fizice;Examen;25;25
Facultatea de Inginerie şi Agronomie din Brăila;Universitatea "Dunărea de Jos" din Galaţi;Braila, Braila;40;N/A;N/A;3.000 lei;Ingineria și Protecția Mediului;Public;Acreditat;Ingineria şi protecţia mediului în industrie;Ingineria mediului;Științe Inginerești;Examen;25;15
Facultatea Transfrontalieră de Ştiinţe Umaniste, Economice şi Inginereşti;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;40;N/A;N/A;3.000 lei;Adminstrație Publică şi Integrare Europeană;Public;Acreditat;Administraţie publică;Ştiinţe administrative;Științe Politice și Comunicare;Dosar;15;25
Facultatea Transfrontalieră de Ştiinţe Umaniste, Economice şi Inginereşti;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;N/A;N/A;N/A;3.000 lei;Drept European al Afacerilor;Public;Acreditat;Administrarea afacerilor;Administrarea afacerilor;Științe Economice;Dosar;0;0
Facultatea de Litere;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;N/A;N/A;3.000 lei;Identitate, interculturalitate și multiculturalism în literatura română și europeană;Public;Acreditat;Limba şi literatura română;Filologie;Științe Umaniste;Examen;25;25
Facultatea de Istorie, Filosofie şi Teologie;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;42;N/A;N/A;3.000 lei;Geopolitică şi interferenţe sociale şi culturale est-europene;Public;Acreditat;Istorie;Istorie;Științe Umaniste;Examen;27;15
Facultatea de Inginerie;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;88;7.15;0.25;3.000 lei;Calitatea mediului și dezvoltare durabilă;Public;Acreditat;Ingineria mediului;Ingineria mediului;Științe Inginerești;Dosar;22;66
Facultatea de Inginerie;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;33;6.78;0.91;3.000 lei;Sisteme și echipamente termice și protecția mediului;Public;Acreditat;Sisteme şi echipamente termice;Ingineria sistemelor și inginerie mecanică;Științe Inginerești;Dosar;23;10
Facultatea de Ştiinţa şi Ingineria Alimentelor;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;8.83;0.68;3.000 lei;Nutriţie;Public;Acreditat;Nutriţie şi dietetică;Sănătate;Medicină;Examen;33;17
Facultatea de Ştiinţa şi Ingineria Alimentelor;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;40;N/A;N/A;3.000 lei;Ştiinţa şi Ingineria Bioresurselor Acvatice;Public;Acreditat;Ştiinţa mediului;Ştiinţa mediului;Științe ale Naturii;Examen;18;22
Facultatea de Ştiinţe și Mediu;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;N/A;N/A;3.000 lei;Monitorizarea și Managementul Mediului;Public;Acreditat;Ştiinţa mediului;Ştiinţa mediului;Științe ale Naturii;Examen;32;18
Facultatea de Arte;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;15;N/A;N/A;3.000 lei;Teatru Muzical;Public;Acreditat;Artele spectacolului;Teatru şi artele spectacolului;Arte, Arhitectură și Urbanism ;Examen;10;5
Facultatea de Inginerie şi Agronomie din Brăila;Universitatea "Dunărea de Jos" din Galaţi;Braila, Braila;40;N/A;N/A;3.000 lei;Analiză Asistată de Calculator a Dinamicii Mașinilor și Echipamentelor Tehnologice;Public;Acreditat;Inginerie mecanică;Ingineria sistemelor și inginerie mecanică;Științe Inginerești;Examen;25;15
Facultatea Transfrontalieră de Ştiinţe Umaniste, Economice şi Inginereşti;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;N/A;N/A;N/A;3.000 lei;Controlul, Expertizarea şi Siguranţa Alimentelor;Public;Acreditat;Controlul şi expertiza produselor alimentare;Ingineria produselor alimentare;Științe Agricole;Dosar;0;0
Facultatea de Litere;Universitatea "Dunărea de Jos" din Galaţi;Galati, Galati;50;N/A;N/A;3.000 lei;Literatură, film şi reprezentări culturale;Public;Acreditat;Limbă şi literatură;Filologie;Științe Umaniste;Examen;25;25
Facultatea de Inginerie şi Management;Universitatea "Eftimie Murgu" din Reşiţa;Resita, Caras-Severin;100;N/A;N/A;2.700 lei;Managementul afacerilor în industrie;Public;Acreditat;Inginerie economică industrială;Inginerie și management;Științe Inginerești;Dosar;23;77
Facultatea de Inginerie şi Management;Universitatea "Eftimie Murgu" din Reşiţa;Resita, Caras-Severin;100;8.00;N/A;2.700 lei;Sisteme electromecanice avansate;Public;Acreditat;Electromecanică;Inginerie electrică;Științe Inginerești;Dosar;23;77
Facultatea de Ştiinţe Economice;Universitatea "Eftimie Murgu" din Reşiţa;Resita, Caras-Severin;50;7.73;0.34;2.700 lei;Expertiză contabilă şi evaluarea firmei;Public;Acreditat;Contabilitate şi informatică de gestiune;Contabilitate;Științe Economice;Dosar;21;29
Facultatea de Inginerie şi Management;Universitatea "Eftimie Murgu" din Reşiţa;Resita, Caras-Severin;60;8.00;N/A;2.700 lei;Concepţia, testarea şi diagnosticarea echipamentelor industriale;Public;Acreditat;Inginerie industrială;Inginerie industrială;Științe Inginerești;Dosar;21;39
Facultatea de Ştiinţe Sociale;Universitatea "Eftimie Murgu" din Reşiţa;Resita, Caras-Severin;99;8.08;0.37;2.700 lei;Administraţie Publică Europeană;Public;Acreditat;Administraţie publică;Ştiinţe administrative;Științe Politice și Comunicare;Dosar;23;76
Facultatea de Ştiinţe Economice;Universitatea "Eftimie Murgu" din Reşiţa;Resita, Caras-Severin;50;7.00;0.58;2.700 lei;Marketing şi comunicare în afaceri;Public;Acreditat;Marketing;Marketing;Științe Economice;Dosar;24;26
Facultatea de Ştiinţe Sociale;Universitatea "Eftimie Murgu" din Reşiţa;Resita, Caras-Severin;50;6.50;0.28;2.700 lei;Studii de teologie pastorală şi misiune creştină;Public;Acreditat;Teologie pastorală;Teologie;Teologie;Dosar;20;30
Facultatea de Inginerie şi Management;Universitatea "Eftimie Murgu" din Reşiţa;Resita, Caras-Severin;N/A;N/A;N/A;2.700 lei;Procesarea avansată a materialelor metalice;Public;Acreditat;Ingineria elaborării materialelor metalice;Ingineria materialelor;Științe Inginerești;Dosar;0;0
Facultatea de Ştiinţe Economice;Universitatea "Eftimie Murgu" din Reşiţa;Resita, Caras-Severin;50;7.66;0.54;2.700 lei;Administrarea afacerilor în turism, comerţ şi servicii;Public;Acreditat;Economia comerţului, turismului şi serviciilor;Administrarea afacerilor;Științe Economice;Dosar;24;26
Facultatea de Ştiinţe Sociale;Universitatea "Eftimie Murgu" din Reşiţa;Resita, Caras-Severin;50;6.50;0.28;2.700 lei;Managementul serviciilor de asistenţă socială;Public;Acreditat;Asistenţă socială;Asistenţă socială;Științe Sociale și Psihologie;Dosar;21;29
Facultatea de Teologie;Universitatea "Emanuel" din Oradea;Oradea, Bihor;N/A;N/A;N/A;200 lei;Programe și proiecte comunitare în asistență socială;Public;Acreditat;Asistenţă socială;Asistenţă socială;Științe Sociale și Psihologie;Examen;0;0
Facultatea de Management;Universitatea "Emanuel" din Oradea;Oradea, Bihor;40;N/A;N/A;200 lei;Management antreprenorial;Public;Acreditat;Management;Management;Științe Economice;Examen;20;20
